Game ID,League,Comeback Team (CBT),Opponent Team (OPP),Game Date,Media Outlet,URL of Article,Headline,Snippet Text,Snippet Type,ATT. Ind. Resillence,ATT. Self-Efficacy,ATT. Team Efficacy/Cohesion,ATT. Verbal Persuasion,ATT. Emotional Reg.,AFT. Momentum Lang.,AFT. Draining Lang,AFT. Perf. Outcome Lang.,Gendered Lang.
wnba_01,WNBA,Chicago Sky,New York Liberty,06-04-2023,Swish Appeal,https://www.swishappeal.com/wnba/2023/6/4/23748661/wnba-chicago-sky-new-york-liberty-kahleah-copper-courtney-williams-marina-mabrey-james-wade-stewart,"Recap: Incredible stretches in third and fourth allow for 19-point Sky comeback, revenge on Liberty","Vandersloot was simply phenomenal, finishing with 18 points, eight rebounds, 10 assists and three steals.",authorwritten,,,,,,,,O,
wnba_01,WNBA,Chicago Sky,New York Liberty,06-04-2023,Swish Appeal,https://www.swishappeal.com/wnba/2023/6/4/23748661/wnba-chicago-sky-new-york-liberty-kahleah-copper-courtney-williams-marina-mabrey-james-wade-stewart,"Recap: Incredible stretches in third and fourth allow for 19-point Sky comeback, revenge on Liberty","Stewart, unsurprisingly, put up a big stat line as well with 20 points, 11 boards and four helpers.",authorwritten,,,,,,,,O,
wnba_01,WNBA,Chicago Sky,New York Liberty,06-04-2023,Swish Appeal,https://www.swishappeal.com/wnba/2023/6/4/23748661/wnba-chicago-sky-new-york-liberty-kahleah-copper-courtney-williams-marina-mabrey-james-wade-stewart,"Recap: Incredible stretches in third and fourth allow for 19-point Sky comeback, revenge on Liberty",Sloot was 6-of-9 from the field and 5-of-5 at the free throw line.,authorwritten,,,,,,,,O,
wnba_01,WNBA,Chicago Sky,New York Liberty,06-04-2023,Swish Appeal,https://www.swishappeal.com/wnba/2023/6/4/23748661/wnba-chicago-sky-new-york-liberty-kahleah-copper-courtney-williams-marina-mabrey-james-wade-stewart,"Recap: Incredible stretches in third and fourth allow for 19-point Sky comeback, revenge on Liberty",New York was hurt by its 24 percent shooting from beyond the arc.,authorwritten,,,,,,,,O,
wnba_01,WNBA,Chicago Sky,New York Liberty,06-04-2023,Swish Appeal,https://www.swishappeal.com/wnba/2023/6/4/23748661/wnba-chicago-sky-new-york-liberty-kahleah-copper-courtney-williams-marina-mabrey-james-wade-stewart,"Recap: Incredible stretches in third and fourth allow for 19-point Sky comeback, revenge on Liberty",It did however win points in the paint 52-32.,authorwritten,,,,,,,,O,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,Aces set single-season wins record; All-Star shines on birthday,headline,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,Kelsey Plum wasn’t having a very happy birthday.,authorwritten,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,"The Aces guard, who celebrated her 29th birthday Thursday, had four points in the first half against the Chicago Sky.",authorwritten,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,"She was 0 of 5 from the floor, and the Aces trailed by 13 points as they headed to the locker room.",authorwritten,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,"“It was a very ugly first half,”",playerquote,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,Plum only needed a quarter to change the outcome.,authorwritten,C,,,,,,,,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,"The All-Star finished with 23 points, five assists, three rebounds and a steal to help the Aces clinch a 94-87 win against the Sky at Wintrust Arena in Chicago.",authorwritten,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,"It’s the Aces 30th win of the season, the most by a WNBA team in league history, surpassing the 29 victories achieved by the 2014 Phoenix Mercury.",authorwritten,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,"Coach Becky Hammon’s team also accomplished the feat in 34 games, the same amount Phoenix played during its record-setting season.",authorwritten,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,"“It’s pretty cool,” point guard Chelsea Gray said.",playerquote,,,,,,,,,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,“But we’re striving for more than that.”,playerquote,,,,,,,,,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,"Guard Jackie Young had 24 points and 10 rebounds for the Aces (30-4), while Gray poured in 19 points on 8-of-13 shooting and 10 assists.",authorwritten,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,It’s the fourth time in the past six games Gray has reached double figures in assists.,authorwritten,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,Guard Marina Mabrey scored 22 points and made four 3-pointers to lead the Sky (13-21).,authorwritten,,,,,,,,O,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,The Aces’ win secures their first season sweep against Chicago since 2014.,authorwritten,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,The Aces’ second-half comeback was powered in large part by a barrage of third-quarter 3s from Plum.,authorwritten,C,,,,,C,,,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,She scored 14 points on 4-of-7 shooting after failing to score a field goal in the first 20 minutes.,authorwritten,C,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,"All her makes were 3s, and she also had a steal and an assist.",authorwritten,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,"Her output helped the Aces outscore the Sky 33-18 in the third quarter, and they tied the game on a 3 from reserve forward Alysha Clark.",authorwritten,,,C,,,C,,C/O,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,"“In life, you’ve just got to keep shooting,”",playerquote,C,C,,,,,,,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,“First half — it is what it is.,playerquote,,,,,C,,,,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,Second half — it is what it is.,playerquote,,,,,C,,,,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,I was just going to keep shooting.”,playerquote,C,C,,,,,,,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,The Aces were losing the rebounding battle 20-14 at halftime.,authorwritten,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,"No Aces player had more than four rebounds, while three Sky players had four or more.",authorwritten,,,,,,,,C/O,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,Chicago also had four offensive rebounds and six second-chance points.,authorwritten,,,,,,,,O,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,Hammon got her team to respond after the break.,authorwritten,,,,C,,,,,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,"Young and reigning WNBA MVP A’ja Wilson each grabbed 10 rebounds, while Clark and Plum added four and three, respectively.",authorwritten,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,The Aces finished the game with a 34-33 rebounding advantage.,authorwritten,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,"After fighting their way back into the game in the third quarter, the Aces stepped on the gas in the fourth.",authorwritten,,,,,,C,,,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,"They played off their defense in the second half, scoring 11 fast-break points while keeping the pace of the game open to force the Sky to keep up.",authorwritten,,,C,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,"Hammon praised her team’s fitness, saying this is one of the most professional groups she’s been around.",authorwritten,,,,C,,,,,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,"“They know exactly what it takes for their bodies to perform at a high level, night in and night out,”",coachquote,,,,,,,,C,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,"“That’s not me, that’s them.",coachquote,,,C,,,,,,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,That’s who they are.”,coachquote,,,C,,,,,,
wnba_02,WNBA,Las Vegas Aces,Chicago Sky,08-24-2023,Las Vegas Review-Journal,https://www.reviewjournal.com/sports/aces/aces-set-single-season-wins-record-all-star-shines-on-birthday-2893842/,Aces set single-season wins record; All-Star shines on birthday,The Aces will be at the White House at 11 a.m. PT Friday to celebrate their 2022 WNBA championship...,authorwritten,,,,,,,,C,
wnba_03,WNBA,Los Angeles Sparks,Atlanta Dream,08-25-2023,dream.wnba.com,https://dream.wnba.com/news/the-atlanta-dream-drop-game-to-surging-sparks,The Atlanta Dream Drop Game To Surging Sparks,The Atlanta Dream Drop Game To Surging Sparks,headline,,,,,,C,,O,
wnba_03,WNBA,Los Angeles Sparks,Atlanta Dream,08-25-2023,dream.wnba.com,https://dream.wnba.com/news/the-atlanta-dream-drop-game-to-surging-sparks,The Atlanta Dream Drop Game To Surging Sparks,It was a tale of two halves as the Atlanta Dream (16-18) faced the Los Angeles Sparks (15-18) Friday night at Gateway Center Arena.,authorwritten,,,,,,,,C/O,
wnba_03,WNBA,Los Angeles Sparks,Atlanta Dream,08-25-2023,dream.wnba.com,https://dream.wnba.com/news/the-atlanta-dream-drop-game-to-surging-sparks,The Atlanta Dream Drop Game To Surging Sparks,The Sparks picked up their sixth straight win with the 83-78 final against the Dream.,authorwritten,,,,,,,,C/O,
wnba_03,WNBA,Los Angeles Sparks,Atlanta Dream,08-25-2023,dream.wnba.com,https://dream.wnba.com/news/the-atlanta-dream-drop-game-to-surging-sparks,The Atlanta Dream Drop Game To Surging Sparks,Dream’s Cheyenne Parker scored 22 points while her teammate Monique Billings finished with a double-double of 10 points and 10 rebounds.,authorwritten,,,,,,,,O,
